,name,SRS_adv,SOS_adv,pace_adv,ORtg_adv,eFG_perc_adv,year_adv,SRS_adv_opponent,SOS_adv_opponent,pace_adv_opponent,ORtg_adv_opponent,eFG_perc_adv_opponent,SRS_adv_subtracted,SOS_adv_subtracted,pace_adv_subtracted,ORtg_adv_subtracted,eFG_perc_adv_subtracted
1814,Detroit Mercy,-2.44,-0.82,75.7,110.1,0.529,2016,-5.15,0.92,66.0,101.1,0.515,2.7100000000000004,-1.74,9.700000000000003,9.0,0.014000000000000012
1815,Drake,-5.15,0.92,66.0,101.1,0.515,2016,-2.44,-0.82,75.7,110.1,0.529,-2.7100000000000004,1.74,-9.700000000000003,-9.0,-0.014000000000000012
1816,Drexel,-5.42,1.88,65.6,95.9,0.443,2016,19.23,10.59,68.4,117.7,0.537,-24.65,-8.71,-2.8000000000000114,-21.799999999999997,-0.09400000000000003
1817,Duke,19.23,10.59,68.4,117.7,0.537,2016,-5.42,1.88,65.6,95.9,0.443,24.65,8.71,2.8000000000000114,21.799999999999997,0.09400000000000003
1818,Duquesne,1.41,1.35,73.6,107.3,0.54,2016,-0.38,3.22,67.0,100.0,0.49,1.79,-1.87,6.599999999999994,7.299999999999997,0.050000000000000044
1819,East Carolina,-0.38,3.22,67.0,100.0,0.49,2016,1.41,1.35,73.6,107.3,0.54,-1.79,1.87,-6.599999999999994,-7.299999999999997,-0.050000000000000044
1820,East Tennessee State,-1.49,-2.29,71.0,108.9,0.53,2016,-8.35,-3.52,68.3,103.0,0.507,6.859999999999999,1.23,2.700000000000003,5.900000000000006,0.02300000000000002
1821,Eastern Illinois,-8.35,-3.52,68.3,103.0,0.507,2016,-1.49,-2.29,71.0,108.9,0.53,-6.859999999999999,-1.23,-2.700000000000003,-5.900000000000006,-0.02300000000000002
1822,Eastern Kentucky,-3.53,-3.86,73.4,109.8,0.564,2016,-0.14,1.24,72.5,106.0,0.494,-3.3899999999999997,-5.1,0.9000000000000057,3.799999999999997,0.06999999999999995
1823,Eastern Michigan,-0.14,1.24,72.5,106.0,0.494,2016,-3.53,-3.86,73.4,109.8,0.564,3.3899999999999997,5.1,-0.9000000000000057,-3.799999999999997,-0.06999999999999995
1824,Eastern Washington,-4.47,-6.03,70.4,115.8,0.573,2016,-0.67,0.66,71.7,105.5,0.523,-3.8,-6.69,-1.2999999999999972,10.299999999999997,0.04999999999999993
1825,Elon,-0.67,0.66,71.7,105.5,0.523,2016,-4.47,-6.03,70.4,115.8,0.573,3.8,6.69,1.2999999999999972,-10.299999999999997,-0.04999999999999993
1826,Evansville,8.1,-0.39,68.9,107.0,0.534,2016,-3.84,-3.14,72.2,103.8,0.513,11.94,2.75,-3.299999999999997,3.200000000000003,0.02100000000000002
1827,Fairfield,-3.84,-3.14,72.2,103.8,0.513,2016,8.1,-0.39,68.9,107.0,0.534,-11.94,-2.75,3.299999999999997,-3.200000000000003,-0.02100000000000002
1828,Fairleigh Dickinson,-10.9,-8.31,72.4,105.8,0.517,2016,-21.74,-10.67,70.8,88.4,0.453,10.839999999999998,2.3599999999999994,1.6000000000000085,17.39999999999999,0.064
1829,Florida A&M,-21.74,-10.67,70.8,88.4,0.453,2016,-10.9,-8.31,72.4,105.8,0.517,-10.839999999999998,-2.3599999999999994,-1.6000000000000085,-17.39999999999999,-0.064
1830,Florida Atlantic,-10.3,-1.72,68.5,96.5,0.469,2016,-0.79,-3.82,69.7,108.1,0.523,-9.510000000000002,2.0999999999999996,-1.2000000000000028,-11.599999999999994,-0.05400000000000005
1831,Florida Gulf Coast,-0.79,-3.82,69.7,108.1,0.523,2016,-10.3,-1.72,68.5,96.5,0.469,9.510000000000002,-2.0999999999999996,1.2000000000000028,11.599999999999994,0.05400000000000005
1832,Florida International,-5.25,-4.81,66.8,104.9,0.52,2016,12.16,8.16,71.8,108.2,0.518,-17.41,-12.969999999999999,-5.0,-3.299999999999997,0.0020000000000000018
1833,Florida State,12.16,8.16,71.8,108.2,0.518,2016,-5.25,-4.81,66.8,104.9,0.52,17.41,12.969999999999999,5.0,3.299999999999997,-0.0020000000000000018
1834,Florida,14.69,9.19,70.1,105.7,0.484,2016,1.87,-0.09,68.3,102.9,0.518,12.82,9.28,1.7999999999999972,2.799999999999997,-0.03400000000000003
1835,Fordham,1.87,-0.09,68.3,102.9,0.518,2016,14.69,9.19,70.1,105.7,0.484,-12.82,-9.28,-1.7999999999999972,-2.799999999999997,0.03400000000000003
1836,Fresno State,5.27,2.24,70.1,105.7,0.487,2016,-2.83,-4.2,66.3,107.2,0.522,8.1,6.44,3.799999999999997,-1.5,-0.03500000000000003
1837,Furman,-2.83,-4.2,66.3,107.2,0.522,2016,5.27,2.24,70.1,105.7,0.487,-8.1,-6.44,-3.799999999999997,1.5,0.03500000000000003
1838,Gardner-Webb,-6.92,-3.96,71.0,104.6,0.495,2016,-1.79,3.62,67.7,98.1,0.451,-5.13,-7.58,3.299999999999997,6.5,0.043999999999999984
1839,George Mason,-1.79,3.62,67.7,98.1,0.451,2016,-6.92,-3.96,71.0,104.6,0.495,5.13,7.58,-3.299999999999997,-6.5,-0.043999999999999984
1840,George Washington,11.43,4.24,67.5,111.4,0.508,2016,10.31,8.49,69.2,105.3,0.512,1.1199999999999992,-4.25,-1.7000000000000028,6.1000000000000085,-0.0040000000000000036
1841,Georgetown,10.31,8.49,69.2,105.3,0.512,2016,11.43,4.24,67.5,111.4,0.508,-1.1199999999999992,4.25,1.7000000000000028,-6.1000000000000085,0.0040000000000000036
1842,Georgia Southern,-5.65,-3.14,71.2,105.7,0.484,2016,-2.8,-2.19,65.1,99.2,0.488,-2.8500000000000005,-0.9500000000000002,6.1000000000000085,6.5,-0.0040000000000000036
1843,Georgia State,-2.8,-2.19,65.1,99.2,0.488,2016,-5.65,-3.14,71.2,105.7,0.484,2.8500000000000005,0.9500000000000002,-6.1000000000000085,-6.5,0.0040000000000000036
1844,Georgia Tech,12.51,9.95,67.0,109.0,0.498,2016,9.41,8.47,68.2,102.8,0.48,3.0999999999999996,1.4799999999999986,-1.2000000000000028,6.200000000000003,0.018000000000000016
1845,Georgia,9.41,8.47,68.2,102.8,0.48,2016,12.51,9.95,67.0,109.0,0.498,-3.0999999999999996,-1.4799999999999986,1.2000000000000028,-6.200000000000003,-0.018000000000000016
1846,Gonzaga,16.92,4.23,68.1,115.4,0.553,2016,-19.62,-8.48,67.2,91.6,0.457,36.540000000000006,12.71,0.8999999999999915,23.80000000000001,0.09600000000000003
1847,Grambling,-19.62,-8.48,67.2,91.6,0.457,2016,16.92,4.23,68.1,115.4,0.553,-36.540000000000006,-12.71,-0.8999999999999915,-23.80000000000001,-0.09600000000000003
1848,Grand Canyon,1.43,-5.6,69.8,108.3,0.506,2016,1.16,-0.67,77.3,107.1,0.5,0.27,-4.93,-7.5,1.2000000000000028,0.006000000000000005
1849,Green Bay,1.16,-0.67,77.3,107.1,0.5,2016,1.43,-5.6,69.8,108.3,0.506,-0.27,4.93,7.5,-1.2000000000000028,-0.006000000000000005
1850,Hampton,-8.74,-8.45,71.7,101.0,0.464,2016,-14.29,-5.69,69.9,99.3,0.491,5.549999999999999,-2.759999999999999,1.7999999999999972,1.7000000000000028,-0.02699999999999997
1851,Hartford,-14.29,-5.69,69.9,99.3,0.491,2016,-8.74,-8.45,71.7,101.0,0.464,-5.549999999999999,2.759999999999999,-1.7999999999999972,-1.7000000000000028,0.02699999999999997
1852,Harvard,-0.96,-0.25,67.1,99.0,0.512,2016,9.03,-1.04,71.6,107.3,0.52,-9.989999999999998,0.79,-4.5,-8.299999999999997,-0.008000000000000007
1853,Hawaii,9.03,-1.04,71.6,107.3,0.52,2016,-0.96,-0.25,67.1,99.0,0.512,9.989999999999998,-0.79,4.5,8.299999999999997,0.008000000000000007
1854,High Point,-0.52,-4.24,67.7,113.2,0.528,2016,5.02,0.77,70.2,109.9,0.516,-5.539999999999999,-5.01,-2.5,3.299999999999997,0.01200000000000001
1855,Hofstra,5.02,0.77,70.2,109.9,0.516,2016,-0.52,-4.24,67.7,113.2,0.528,5.539999999999999,5.01,2.5,-3.299999999999997,-0.01200000000000001
1856,Holy Cross,-11.2,-6.11,64.6,98.4,0.479,2016,-10.39,-5.26,72.3,105.9,0.526,-0.8099999999999987,-0.8500000000000005,-7.700000000000003,-7.5,-0.04700000000000004
1857,Houston Baptist,-10.39,-5.26,72.3,105.9,0.526,2016,-11.2,-6.11,64.6,98.4,0.479,0.8099999999999987,0.8500000000000005,7.700000000000003,7.5,0.04700000000000004
1858,Houston,10.3,2.17,66.3,114.5,0.522,2016,-14.43,-8.33,72.2,98.4,0.445,24.73,10.5,-5.900000000000006,16.099999999999994,0.07700000000000001
1859,Howard,-14.43,-8.33,72.2,98.4,0.445,2016,10.3,2.17,66.3,114.5,0.522,-24.73,-10.5,5.900000000000006,-16.099999999999994,-0.07700000000000001
1860,Idaho State,-9.83,-6.69,71.9,103.1,0.506,2016,-5.19,-5.88,67.2,103.4,0.503,-4.64,-0.8100000000000005,4.700000000000003,-0.30000000000001137,0.0030000000000000027
1861,Idaho,-5.19,-5.88,67.2,103.4,0.503,2016,-9.83,-6.69,71.9,103.1,0.506,4.64,0.8100000000000005,-4.700000000000003,0.30000000000001137,-0.0030000000000000027
1862,Illinois-Chicago,-14.52,-0.81,72.7,91.1,0.425,2016,3.4,2.59,67.7,98.8,0.478,-17.919999999999998,-3.4,5.0,-7.700000000000003,-0.05299999999999999
1863,Illinois State,3.4,2.59,67.7,98.8,0.478,2016,-14.52,-0.81,72.7,91.1,0.425,17.919999999999998,3.4,-5.0,7.700000000000003,0.05299999999999999
1864,Illinois,4.39,7.03,68.6,102.5,0.502,2016,-9.2,-6.2,71.2,103.4,0.505,13.59,13.23,-2.6000000000000085,-0.9000000000000057,-0.0030000000000000027
1865,Incarnate Word,-9.2,-6.2,71.2,103.4,0.505,2016,4.39,7.03,68.6,102.5,0.502,-13.59,-13.23,2.6000000000000085,0.9000000000000057,0.0030000000000000027
1866,Indiana State,0.04,2.2,70.0,95.7,0.45,2016,19.59,6.9,69.1,119.2,0.587,-19.55,-4.7,0.9000000000000057,-23.5,-0.13699999999999996
1867,Indiana,19.59,6.9,69.1,119.2,0.587,2016,0.04,2.2,70.0,95.7,0.45,19.55,4.7,-0.9000000000000057,23.5,0.13699999999999996
1868,Iona,3.59,-1.78,72.5,109.5,0.538,2016,16.93,10.16,71.5,113.1,0.571,-13.34,-11.94,1.0,-3.5999999999999943,-0.03299999999999992
1869,Iowa State,16.93,10.16,71.5,113.1,0.571,2016,3.59,-1.78,72.5,109.5,0.538,13.34,11.94,-1.0,3.5999999999999943,0.03299999999999992
1870,Iowa,17.01,8.71,69.1,111.5,0.513,2016,0.0,-1.66,70.4,112.0,0.55,17.01,10.370000000000001,-1.3000000000000114,-0.5,-0.03700000000000003
1871,Purdue-Fort Wayne,0.0,-1.66,70.4,112.0,0.55,2016,17.01,8.71,69.1,111.5,0.513,-17.01,-10.370000000000001,1.3000000000000114,0.5,0.03700000000000003
1872,IUPUI,-5.86,0.11,70.0,96.6,0.472,2016,-8.66,-9.54,68.3,98.1,0.462,2.8,9.649999999999999,1.7000000000000028,-1.5,0.009999999999999953
1873,Jackson State,-8.66,-9.54,68.3,98.1,0.462,2016,-5.86,0.11,70.0,96.6,0.472,-2.8,-9.649999999999999,-1.7000000000000028,1.5,-0.009999999999999953
1874,Jacksonville State,-10.26,-3.95,66.6,101.3,0.47,2016,-9.34,-6.09,72.2,105.0,0.506,-0.9199999999999999,2.1399999999999997,-5.6000000000000085,-3.700000000000003,-0.03600000000000003
1875,Jacksonville,-9.34,-6.09,72.2,105.0,0.506,2016,-10.26,-3.95,66.6,101.3,0.47,0.9199999999999999,-2.1399999999999997,5.6000000000000085,3.700000000000003,0.03600000000000003
1876,James Madison,6.17,0.5,67.9,108.6,0.524,2016,12.31,9.79,67.5,102.9,0.476,-6.140000000000001,-9.29,0.4000000000000057,5.699999999999989,0.04800000000000004
1877,Kansas State,12.31,9.79,67.5,102.9,0.476,2016,6.17,0.5,67.9,108.6,0.524,6.140000000000001,9.29,-0.4000000000000057,-5.699999999999989,-0.04800000000000004
1878,Kansas,23.87,11.22,69.7,115.0,0.564,2016,-8.58,-1.61,70.4,102.1,0.493,32.45,12.83,-0.7000000000000028,12.900000000000006,0.07099999999999995
1879,Kennesaw State,-8.58,-1.61,70.4,102.1,0.493,2016,23.87,11.22,69.7,115.0,0.564,-32.45,-12.83,0.7000000000000028,-12.900000000000006,-0.07099999999999995
1880,Kent State,-1.53,-1.47,68.1,107.5,0.495,2016,20.23,8.84,68.1,115.6,0.535,-21.76,-10.31,0.0,-8.099999999999994,-0.040000000000000036
1881,Kentucky,20.23,8.84,68.1,115.6,0.535,2016,-1.53,-1.47,68.1,107.5,0.495,21.76,10.31,0.0,8.099999999999994,0.040000000000000036
1882,La Salle,-6.09,4.65,67.2,95.4,0.48,2016,-15.0,-6.0,69.7,99.5,0.505,8.91,10.65,-2.5,-4.099999999999994,-0.025000000000000022
1883,Lafayette,-15.0,-6.0,69.7,99.5,0.505,2016,-6.09,4.65,67.2,95.4,0.48,-8.91,-10.65,2.5,4.099999999999994,0.025000000000000022
1884,Lamar,-14.69,-8.77,73.8,102.3,0.478,2016,-4.42,-5.2,67.2,105.4,0.523,-10.27,-3.5699999999999994,6.599999999999994,-3.1000000000000085,-0.04500000000000004
1885,Lehigh,-4.42,-5.2,67.2,105.4,0.523,2016,-14.69,-8.77,73.8,102.3,0.478,10.27,3.5699999999999994,-6.599999999999994,3.1000000000000085,0.04500000000000004
1886,Liberty,-10.42,-3.73,64.8,99.8,0.535,2016,-8.85,-3.81,73.8,104.8,0.522,-1.5700000000000003,0.08000000000000007,-9.0,-5.0,0.013000000000000012
1887,Lipscomb,-8.85,-3.81,73.8,104.8,0.522,2016,-10.42,-3.73,64.8,99.8,0.535,1.5700000000000003,-0.08000000000000007,9.0,5.0,-0.013000000000000012
1888,Cal State Long Beach,4.09,4.57,70.7,104.5,0.5,2016,-11.79,-11.01,73.0,103.2,0.479,15.879999999999999,15.58,-2.299999999999997,1.2999999999999972,0.02100000000000002
1889,Long Island University,-11.79,-11.01,73.0,103.2,0.479,2016,4.09,4.57,70.7,104.5,0.5,-15.879999999999999,-15.58,2.299999999999997,-1.2999999999999972,-0.02100000000000002
1890,Longwood,-11.42,-5.15,69.8,103.2,0.513,2016,2.62,-1.94,71.6,110.3,0.496,-14.04,-3.2100000000000004,-1.7999999999999972,-7.099999999999994,0.017000000000000015
1891,Louisiana,2.62,-1.94,71.6,110.3,0.496,2016,-11.42,-5.15,69.8,103.2,0.513,14.04,3.2100000000000004,1.7999999999999972,7.099999999999994,-0.017000000000000015
1892,Louisiana-Monroe,-0.18,-1.46,66.5,106.9,0.516,2016,8.79,7.0,72.9,107.3,0.511,-8.969999999999999,-8.46,-6.400000000000006,-0.3999999999999915,0.0050000000000000044
1893,Louisiana State,8.79,7.0,72.9,107.3,0.511,2016,-0.18,-1.46,66.5,106.9,0.516,8.969999999999999,8.46,6.400000000000006,0.3999999999999915,-0.0050000000000000044
1894,Louisiana Tech,-0.07,-4.4,72.9,107.0,0.516,2016,21.57,7.74,66.4,112.9,0.519,-21.64,-12.14,6.5,-5.900000000000006,-0.0030000000000000027
1895,Louisville,21.57,7.74,66.4,112.9,0.519,2016,-0.07,-4.4,72.9,107.0,0.516,21.64,12.14,-6.5,5.900000000000006,0.0030000000000000027
1896,Loyola (IL),-0.7,1.11,65.5,97.1,0.482,2016,-3.63,0.87,68.0,102.7,0.478,2.9299999999999997,0.2400000000000001,-2.5,-5.6000000000000085,0.0040000000000000036
1897,Loyola Marymount,-3.63,0.87,68.0,102.7,0.478,2016,-0.7,1.11,65.5,97.1,0.482,-2.9299999999999997,-0.2400000000000001,2.5,5.6000000000000085,-0.0040000000000000036
1898,Loyola (MD),-10.9,-5.24,67.4,100.9,0.477,2016,-17.39,-6.49,77.8,96.5,0.492,6.49,1.25,-10.399999999999991,4.400000000000006,-0.015000000000000013
1899,Maine,-17.39,-6.49,77.8,96.5,0.492,2016,-10.9,-5.24,67.4,100.9,0.477,-6.49,-1.25,10.399999999999991,-4.400000000000006,0.015000000000000013
1900,Manhattan,-7.48,-3.12,69.0,98.5,0.501,2016,-11.69,-4.52,69.0,101.9,0.494,4.209999999999999,1.3999999999999995,0.0,-3.4000000000000057,0.007000000000000006
1901,Marist,-11.69,-4.52,69.0,101.9,0.494,2016,-7.48,-3.12,69.0,98.5,0.501,-4.209999999999999,-1.3999999999999995,0.0,3.4000000000000057,-0.007000000000000006
1902,Marquette,7.66,5.57,72.4,103.8,0.52,2016,0.83,-0.3,77.6,110.0,0.542,6.83,5.87,-5.199999999999989,-6.200000000000003,-0.02200000000000002
1903,Marshall,0.83,-0.3,77.6,110.0,0.542,2016,7.66,5.57,72.4,103.8,0.52,-6.83,-5.87,5.199999999999989,6.200000000000003,0.02200000000000002
1904,Maryland-Baltimore County,-15.37,-6.87,70.7,101.1,0.501,2016,-14.23,-6.17,68.3,98.5,0.501,-1.1399999999999988,-0.7000000000000002,2.4000000000000057,2.5999999999999943,0.0
1905,Maryland-Eastern Shore,-14.23,-6.17,68.3,98.5,0.501,2016,-15.37,-6.87,70.7,101.1,0.501,1.1399999999999988,0.7000000000000002,-2.4000000000000057,-2.5999999999999943,0.0
1906,Maryland,16.71,8.31,67.3,112.1,0.555,2016,-13.59,-6.17,74.3,102.2,0.54,30.3,14.48,-7.0,9.899999999999991,0.015000000000000013
1907,Massachusetts-Lowell,-13.59,-6.17,74.3,102.2,0.54,2016,16.71,8.31,67.3,112.1,0.555,-30.3,-14.48,7.0,-9.899999999999991,-0.015000000000000013
1908,Massachusetts,0.64,2.96,71.8,100.9,0.491,2016,-15.24,-6.74,70.5,99.7,0.469,15.88,9.7,1.2999999999999972,1.2000000000000028,0.02200000000000002
1909,McNeese State,-15.24,-6.74,70.5,99.7,0.469,2016,0.64,2.96,71.8,100.9,0.491,-15.88,-9.7,-1.2999999999999972,-1.2000000000000028,-0.02200000000000002
1910,Memphis,9.84,3.58,73.5,103.4,0.461,2016,-3.11,-4.55,65.7,107.1,0.498,12.95,8.129999999999999,7.799999999999997,-3.6999999999999886,-0.03699999999999998
1911,Mercer,-3.11,-4.55,65.7,107.1,0.498,2016,9.84,3.58,73.5,103.4,0.461,-12.95,-8.129999999999999,-7.799999999999997,3.6999999999999886,0.03699999999999998
1912,Miami (FL),18.52,10.69,66.2,113.3,0.542,2016,-5.91,-0.25,65.6,96.6,0.454,24.43,10.94,0.6000000000000085,16.700000000000003,0.08800000000000002
1913,Miami (OH),-5.91,-0.25,65.6,96.6,0.454,2016,18.52,10.69,66.2,113.3,0.542,-24.43,-10.94,-0.6000000000000085,-16.700000000000003,-0.08800000000000002
1914,Michigan State,22.59,6.94,66.8,118.6,0.563,2016,13.75,7.92,65.7,111.9,0.546,8.84,-0.9799999999999995,1.0999999999999943,6.699999999999989,0.016999999999999904
1915,Michigan,13.75,7.92,65.7,111.9,0.546,2016,22.59,6.94,66.8,118.6,0.563,-8.84,0.9799999999999995,-1.0999999999999943,-6.699999999999989,-0.016999999999999904
1916,Middle Tennessee,2.66,-0.7,69.1,104.7,0.518,2016,2.89,-2.02,68.5,113.6,0.536,-0.22999999999999998,1.32,0.5999999999999943,-8.899999999999991,-0.018000000000000016
1917,Milwaukee,2.89,-2.02,68.5,113.6,0.536,2016,2.66,-0.7,69.1,104.7,0.518,0.22999999999999998,-1.32,-0.5999999999999943,8.899999999999991,0.018000000000000016
1918,Minnesota,0.86,6.86,68.4,98.2,0.459,2016,8.18,6.02,70.2,106.4,0.517,-7.319999999999999,0.8400000000000007,-1.7999999999999972,-8.200000000000003,-0.057999999999999996
1919,Mississippi State,8.18,6.02,70.2,106.4,0.517,2016,0.86,6.86,68.4,98.2,0.459,7.319999999999999,-0.8400000000000007,1.7999999999999972,8.200000000000003,0.057999999999999996
1920,Mississippi Valley State,-19.86,-8.11,71.3,90.3,0.43,2016,7.91,4.81,70.0,106.5,0.481,-27.77,-12.919999999999998,1.2999999999999972,-16.200000000000003,-0.05099999999999999
1921,Mississippi,7.91,4.81,70.0,106.5,0.481,2016,-19.86,-8.11,71.3,90.3,0.43,27.77,12.919999999999998,-1.2999999999999972,16.200000000000003,0.05099999999999999
1922,Missouri-Kansas City,-6.31,-2.24,67.7,102.1,0.491,2016,-3.52,2.58,69.1,96.6,0.46,-2.7899999999999996,-4.82,-1.3999999999999915,5.5,0.030999999999999972
1923,Missouri State,-3.52,2.58,69.1,96.6,0.46,2016,-6.31,-2.24,67.7,102.1,0.491,2.7899999999999996,4.82,1.3999999999999915,-5.5,-0.030999999999999972
1924,Missouri,2.5,6.88,69.3,99.0,0.472,2016,5.29,-1.85,73.9,106.8,0.499,-2.79,8.73,-4.6000000000000085,-7.799999999999997,-0.027000000000000024
1925,Monmouth,5.29,-1.85,73.9,106.8,0.499,2016,2.5,6.88,69.3,99.0,0.472,2.79,-8.73,4.6000000000000085,7.799999999999997,0.027000000000000024
1926,Montana State,-6.91,-5.35,70.1,108.6,0.511,2016,-0.72,-4.29,67.1,107.2,0.536,-6.19,-1.0599999999999996,3.0,1.3999999999999915,-0.025000000000000022
1927,Montana,-0.72,-4.29,67.1,107.2,0.536,2016,-6.91,-5.35,70.1,108.6,0.511,6.19,1.0599999999999996,-3.0,-1.3999999999999915,0.025000000000000022
1928,Morehead State,1.04,-1.65,67.5,107.8,0.487,2016,-12.57,-7.97,69.1,96.7,0.439,13.61,6.32,-1.5999999999999943,11.099999999999994,0.04799999999999999
1929,Morgan State,-12.57,-7.97,69.1,96.7,0.439,2016,1.04,-1.65,67.5,107.8,0.487,-13.61,-6.32,1.5999999999999943,-11.099999999999994,-0.04799999999999999
1930,Mount St. Mary's,-9.93,-7.99,69.7,95.4,0.458,2016,-1.58,-3.06,65.6,108.3,0.521,-8.35,-4.93,4.1000000000000085,-12.899999999999991,-0.063
1931,Murray State,-1.58,-3.06,65.6,108.3,0.521,2016,-9.93,-7.99,69.7,95.4,0.458,8.35,4.93,-4.1000000000000085,12.899999999999991,0.063
1932,Navy,-4.99,-7.05,64.9,102.6,0.495,2016,-0.24,-2.04,76.4,110.4,0.521,-4.75,-5.01,-11.5,-7.800000000000011,-0.026000000000000023
1933,Omaha,-0.24,-2.04,76.4,110.4,0.521,2016,-4.99,-7.05,64.9,102.6,0.495,4.75,5.01,11.5,7.800000000000011,0.026000000000000023
1934,Nebraska,8.84,5.57,67.1,106.9,0.503,2016,5.5,3.17,74.0,103.4,0.503,3.34,2.4000000000000004,-6.900000000000006,3.5,0.0
1935,Nevada-Las Vegas,5.5,3.17,74.0,103.4,0.503,2016,8.84,5.57,67.1,106.9,0.503,-3.34,-2.4000000000000004,6.900000000000006,-3.5,0.0
1936,Nevada,2.85,1.79,72.3,102.7,0.468,2016,-7.89,-7.05,68.6,102.6,0.473,10.74,8.84,3.700000000000003,0.10000000000000853,-0.004999999999999949
1937,New Hampshire,-7.89,-7.05,68.6,102.6,0.473,2016,2.85,1.79,72.3,102.7,0.468,-10.74,-8.84,-3.700000000000003,-0.10000000000000853,0.004999999999999949
1938,New Mexico State,3.59,-3.54,66.6,105.4,0.509,2016,5.21,2.58,72.2,104.9,0.52,-1.62,-6.12,-5.6000000000000085,0.5,-0.01100000000000001
1939,New Mexico,5.21,2.58,72.2,104.9,0.52,2016,3.59,-3.54,66.6,105.4,0.509,1.62,6.12,5.6000000000000085,-0.5,0.01100000000000001
1940,New Orleans,-14.21,-8.17,74.0,100.9,0.464,2016,-11.26,-3.86,67.3,94.6,0.449,-2.950000000000001,-4.3100000000000005,6.700000000000003,6.300000000000011,0.015000000000000013
1941,Niagara,-11.26,-3.86,67.3,94.6,0.449,2016,-14.21,-8.17,74.0,100.9,0.464,2.950000000000001,4.3100000000000005,-6.700000000000003,-6.300000000000011,-0.015000000000000013
1942,Nicholls State,-16.68,-5.23,71.6,93.3,0.476,2016,-4.17,-4.56,70.7,105.5,0.52,-12.51,-0.6700000000000008,0.8999999999999915,-12.200000000000003,-0.04400000000000004
1943,NJIT,-4.17,-4.56,70.7,105.5,0.52,2016,-16.68,-5.23,71.6,93.3,0.476,12.51,0.6700000000000008,-0.8999999999999915,12.200000000000003,0.04400000000000004
1944,Norfolk State,-7.55,-6.73,68.8,105.9,0.487,2016,1.1,-3.25,70.4,105.8,0.505,-8.65,-3.4800000000000004,-1.6000000000000085,0.10000000000000853,-0.018000000000000016
1945,North Carolina-Asheville,1.1,-3.25,70.4,105.8,0.505,2016,-7.55,-6.73,68.8,105.9,0.487,8.65,3.4800000000000004,1.6000000000000085,-0.10000000000000853,0.018000000000000016
1946,North Carolina A&T,-16.78,-8.49,68.7,96.7,0.46,2016,-13.0,-10.03,67.8,101.9,0.487,-3.780000000000001,1.5399999999999991,0.9000000000000057,-5.200000000000003,-0.02699999999999997
1947,North Carolina Central,-13.0,-10.03,67.8,101.9,0.487,2016,-16.78,-8.49,68.7,96.7,0.46,3.780000000000001,-1.5399999999999991,-0.9000000000000057,5.200000000000003,0.02699999999999997
1948,North Carolina-Greensboro,-6.01,-3.23,68.7,104.9,0.52,2016,9.83,9.04,68.3,109.2,0.485,-15.84,-12.27,0.4000000000000057,-4.299999999999997,0.03500000000000003
1949,North Carolina State,9.83,9.04,68.3,109.2,0.485,2016,-6.01,-3.23,68.7,104.9,0.52,15.84,12.27,-0.4000000000000057,4.299999999999997,-0.03500000000000003
1950,North Carolina-Wilmington,6.25,0.35,71.3,110.0,0.512,2016,23.44,10.69,70.2,118.0,0.526,-17.19,-10.34,1.0999999999999943,-8.0,-0.014000000000000012
1951,North Carolina,23.44,10.69,70.2,118.0,0.526,2016,6.25,0.35,71.3,110.0,0.512,17.19,10.34,-1.0999999999999943,8.0,0.014000000000000012
1952,North Dakota State,-0.93,-2.99,65.8,104.2,0.503,2016,-3.68,-4.91,72.3,102.1,0.508,2.75,1.92,-6.5,2.1000000000000085,-0.0050000000000000044
1953,North Dakota,-3.68,-4.91,72.3,102.1,0.508,2016,-0.93,-2.99,65.8,104.2,0.503,-2.75,-1.92,6.5,-2.1000000000000085,0.0050000000000000044
1954,North Florida,-1.41,-3.92,72.4,116.4,0.584,2016,-9.83,-3.23,71.9,103.3,0.502,8.42,-0.69,0.5,13.100000000000009,0.08199999999999996
1955,North Texas,-9.83,-3.23,71.9,103.3,0.502,2016,-1.41,-3.92,72.4,116.4,0.584,-8.42,0.69,-0.5,-13.100000000000009,-0.08199999999999996
1956,Northeastern,1.6,1.35,66.0,105.4,0.518,2016,-18.29,-2.83,71.0,94.5,0.463,19.89,4.18,-5.0,10.900000000000006,0.05499999999999999
1957,Northern Arizona,-18.29,-2.83,71.0,94.5,0.463,2016,1.6,1.35,66.0,105.4,0.518,-19.89,-4.18,5.0,-10.900000000000006,-0.05499999999999999
1958,Northern Colorado,-12.22,-4.01,69.9,105.8,0.511,2016,-0.46,-1.2,69.3,103.8,0.488,-11.76,-2.8099999999999996,0.6000000000000085,2.0,0.02300000000000002
